date,currency,exchange_rate
2024-06-30,UGX,347.89128957
2024-06-30,XDR,0.07137902
2024-07-01,ALL,8.78028150
2024-07-01,ANG,0.16786769
2024-07-01,BIF,268.33644860
2024-07-01,BSD,0.09378083
2024-07-01,CNY,0.68467125
2024-07-01,CUP,2.25073995
2024-07-01,FJD,0.21014375
2024-07-01,GBP,0.07418464
2024-07-01,GIP,0.07417664
2024-07-01,HKD,0.73260653
2024-07-01,HTG,12.41331604
2024-07-01,IDR,1534.26917424
2024-07-01,INR,7.82338450
2024-07-01,JEP,0.07417664
2024-07-01,KGS,8.10942137
2024-07-01,KHR,382.82666667
2024-07-01,MMK,201.45933488
2024-07-01,MOP,0.75450397
2024-07-01,MXN,1.71586849
2024-07-01,NIO,3.45270334
2024-07-01,NPR,12.52788520
2024-07-01,RWF,123.26854960
2024-07-01,SAR,0.35167812
2024-07-01,SCR,1.30778809
2024-07-01,SYP,1208.03716557
2024-07-01,TWD,3.04686290
2024-07-01,USD,0.09382032
2024-07-01,XCD,0.25320824
2024-07-01,XOF,57.34869102
2024-07-01,XPF,10.43290032
2024-07-02,ALL,8.78028327
2024-07-02,ARS,85.81614928
2024-07-02,BBD,0.18767884
2024-07-02,BHD,0.03528362
2024-07-02,BMD,0.09383942
2024-07-02,BOB,0.65035618
2024-07-02,BSD,0.09383942
2024-07-02,BTN,7.83521117
2024-07-02,COP,389.56083590
2024-07-02,CUP,2.25214607
2024-07-02,EGP,4.50907903
2024-07-02,ERN,1.40759129
2024-07-02,EUR,0.08739249
2024-07-02,FJD,0.21242006
2024-07-02,GBP,0.07416721
2024-07-02,GEL,0.26338147
2024-07-02,GMD,6.10460317
2024-07-02,GNF,805.49555499
2024-07-02,HUF,34.48448762
2024-07-02,INR,7.83249768
2024-07-02,KGS,8.12535366
2024-07-02,KYD,0.07819949
2024-07-02,KZT,44.51980550
2024-07-02,LKR,28.72514069
2024-07-02,LSL,1.71484176
2024-07-02,MAD,0.93526356
2024-07-02,MUR,4.38647487
2024-07-02,NPR,12.53633788
2024-07-02,OMR,0.03608098
2024-07-02,PEN,0.36109569
2024-07-02,PYG,705.52998414
2024-07-02,SBD,0.77954350
2024-07-02,SCR,1.34800677
2024-07-02,SDG,41.99416058
2024-07-02,SLE,2.11800926
2024-07-02,SOS,53.66791045
2024-07-02,STN,2.14113573
2024-07-02,SYP,1210.30304287
2024-07-02,TJS,1.01729638
2024-07-02,TOP,0.22267235
2024-07-02,TRY,3.06848501
2024-07-02,TTD,0.63895309
2024-07-02,UAH,3.82414060
2024-07-02,XAF,57.32624363
2024-07-02,YER,23.52196038
2024-07-02,ZMW,2.26175622
2024-07-03,AMD,36.31861696
2024-07-03,ARS,85.69049238
2024-07-03,BBD,0.18726683
2024-07-03,BIF,270.87735849
2024-07-03,BOB,0.64653745
2024-07-03,BRL,0.52994520
2024-07-03,BSD,0.09363341
2024-07-03,BTN,7.80896613
2024-07-03,CLP,88.65500605
2024-07-03,DJF,16.64062414
2024-07-03,GMD,6.14540367
2024-07-03,HNL,2.31470776
2024-07-03,IDR,1529.86676398
2024-07-03,INR,7.80897054
2024-07-03,IQD,122.70512821
2024-07-03,KHR,388.01351351
2024-07-03,KRW,129.65449435
2024-07-03,KWD,0.02865752
2024-07-03,LAK,2053.49143545
2024-07-03,LKR,28.40532782
2024-07-03,MAD,0.93310537
2024-07-03,MXN,1.71260095
2024-07-03,NPR,12.49434580
2024-07-03,PHP,5.50090248
2024-07-03,PLN,0.37616606
2024-07-03,RON,0.43381834
2024-07-03,RUB,8.18079554
2024-07-03,SBD,0.78087749
2024-07-03,SDG,41.85568513
2024-07-03,SOS,53.56902985
2024-07-03,SSP,205.93327549
2024-07-03,SYP,1204.33419372
2024-07-03,THB,3.44497729
2024-07-03,TND,0.29406370
2024-07-03,TTD,0.63319783
2024-07-03,XDR,0.07126475
2024-07-03,XOF,57.18022355
2024-07-03,YER,23.40118349
2024-07-04,ALL,8.75437404
2024-07-04,AOA,82.73516113
2024-07-04,ARS,86.52771499
2024-07-04,AUD,0.14105218
2024-07-04,AWG,0.16914894
2024-07-04,BGN,0.17139051
2024-07-04,BOB,0.64810432
2024-07-04,BTN,7.86054149
2024-07-04,BYN,0.30411323
2024-07-04,CNY,0.68701633
2024-07-04,CZK,2.20244629
2024-07-04,DZD,12.61677722
2024-07-04,ERN,1.41744922
2024-07-04,FOK,0.65432834
2024-07-04,GNF,806.77040061
2024-07-04,HKD,0.73741865
2024-07-04,IDR,1548.91551325
2024-07-04,ILS,0.35480373
2024-07-04,IQD,122.73504273
2024-07-04,KYD,0.07874715
2024-07-04,LKR,28.39211538
2024-07-04,MMK,242.17686013
2024-07-04,MRU,3.72213582
2024-07-04,MXN,1.72124870
2024-07-04,NGN,143.48458951
2024-07-04,NIO,3.45057248
2024-07-04,PYG,703.57080167
2024-07-04,SCR,1.29507899
2024-07-04,SEK,0.99394465
2024-07-04,SSP,207.90198975
2024-07-04,TJS,1.00435745
2024-07-04,TND,0.29496109
2024-07-04,TRY,3.08124933
2024-07-04,TWD,3.07681815
2024-07-04,WST,0.25650012
2024-07-04,YER,23.46351562
2024-07-05,ARS,86.69280186
2024-07-05,BAM,0.17126735
2024-07-05,BND,0.12791476
2024-07-05,BZD,0.18930213
2024-07-05,CDF,268.52777778
2024-07-05,CHF,0.08517428
2024-07-05,CNY,0.68926163
2024-07-05,CVE,9.65564220
2024-07-05,DOP,5.58918809
2024-07-05,ETB,5.46879125
2024-07-05,FJD,0.21126214
2024-07-05,FKP,0.07419204
2024-07-05,GYD,19.80942623
2024-07-05,ILS,0.35375917
2024-07-05,IQD,123.93589744
2024-07-05,JPY,15.25630287
2024-07-05,KHR,391.90540541
2024-07-05,KMF,43.08043864
2024-07-05,KWD,0.02897476
2024-07-05,KZT,44.97644515
2024-07-05,LAK,2084.21049045
2024-07-05,MAD,0.93802357
2024-07-05,MGA,426.48529412
2024-07-05,MKD,5.36960000
2024-07-05,MOP,0.76143513
2024-07-05,MRU,3.76489679
2024-07-05,MUR,4.44983011
2024-07-05,MWK,164.81858915
2024-07-05,MYR,0.44605045
2024-07-05,PAB,0.09465106
2024-07-05,PEN,0.35952244
2024-07-05,PHP,5.54713252
2024-07-05,SCR,1.29227854
2024-07-05,SDG,42.33722628
2024-07-05,SLL,2145.56621307
2024-07-05,SOS,54.10634328
2024-07-05,TND,0.29546590
2024-07-05,TTD,0.64000000
2024-07-05,TWD,3.07599974
2024-07-05,USD,0.09465173
2024-07-05,UYU,3.80030259
2024-07-05,VES,3.45602511
2024-07-05,VND,2405.17709132
2024-07-05,YER,23.69558929
2024-07-05,ZAR,1.72940731
2024-07-06,AED,0.34798363
2024-07-06,ALL,8.80941906
2024-07-06,ARS,87.00775249
2024-07-06,AUD,0.14050330
2024-07-06,AWG,0.16960945
2024-07-06,BDT,11.11192344
2024-07-06,BIF,273.59433962
2024-07-06,BMD,0.09475388
2024-07-06,DJF,16.83975473
2024-07-06,FKP,0.07397981
2024-07-06,GEL,0.26251152
2024-07-06,GTQ,0.73539827
2024-07-06,HKD,0.73986076
2024-07-06,IMP,0.07397981
2024-07-06,JOD,0.06718050
2024-07-06,KES,12.16989554
2024-07-06,KMF,43.03227984
2024-07-06,LBP,8480.47247244
2024-07-06,LRD,18.39690388
2024-07-06,LYD,0.46129253
2024-07-06,MDL,1.68642381
2024-07-06,MUR,4.42004290
2024-07-06,MYR,0.44551728
2024-07-06,NOK,1.00000000
2024-07-06,NPR,12.64698654
2024-07-06,PAB,0.09475388
2024-07-06,PGK,0.36456664
2024-07-06,PLN,0.37439732
2024-07-06,SBD,0.79847842
2024-07-06,SCR,1.30084554
2024-07-06,SDG,42.33722628
2024-07-06,SLE,2.14787560
2024-07-06,SOS,54.10634328
2024-07-06,TOP,0.22418935
2024-07-06,TRY,3.09677225
2024-07-06,UYU,3.80756758
2024-07-06,UZS,1193.54375417
2024-07-06,XCD,0.25583548
2024-07-07,ARS,86.99789852
2024-07-07,AWG,0.16959024
2024-07-07,BAM,0.17110373
2024-07-07,BDT,11.11247224
2024-07-07,BRL,0.51967080
2024-07-07,BZD,0.18948630
2024-07-07,COP,387.23354908
2024-07-07,CRC,49.77445519
2024-07-07,DZD,12.72552160
2024-07-07,IMP,0.07399671
2024-07-07,IQD,123.93589744
2024-07-07,IRR,4014.98835260
2024-07-07,KHR,391.90540541
2024-07-07,KMF,43.03928229
2024-07-07,KRW,130.59662381
2024-07-07,MAD,0.93768026
2024-07-07,MDL,1.68640863
2024-07-07,MMK,254.27866559
2024-07-07,MNT,318.55028372
2024-07-07,MRU,3.76489679
2024-07-07,MXN,1.71598767
2024-07-07,MZN,6.04600928
2024-07-07,PAB,0.09474315
2024-07-07,PGK,0.36456679
2024-07-07,RSD,10.25173852
2024-07-07,SAR,0.35528682
2024-07-07,SGD,0.12779812
2024-07-07,SLL,2147.63011180
2024-07-07,TJS,1.02027502
2024-07-07,TRY,3.09740905
2024-07-07,USD,0.09474326
2024-07-07,UYU,3.80738423
2024-07-07,VND,2402.94934465
2024-07-08,BIF,273.59433962
2024-07-08,BMD,0.09472432
2024-07-08,BTN,7.89877038
2024-07-08,CLP,88.60546763
2024-07-08,DKK,0.65249547
2024-07-08,DOP,5.58284632
2024-07-08,ETB,5.46879125
2024-07-08,FJD,0.21101935
2024-07-08,GGP,0.07396783
2024-07-08,GTQ,0.73367058
2024-07-08,GYD,19.80942623
2024-07-08,HNL,2.33908293
2024-07-08,IDR,1540.76311536
2024-07-08,IMP,0.07396783
2024-07-08,ISK,13.05440746
2024-07-08,JMD,14.75463040
2024-07-08,JOD,0.06715954
2024-07-08,JPY,15.22232340
2024-07-08,KWD,0.02895180
2024-07-08,MAD,0.93598849
2024-07-08,MOP,0.76204585
2024-07-08,MYR,0.44577858
2024-07-08,NOK,1.00000000
2024-07-08,NPR,12.63803261
2024-07-08,PHP,5.54246890
2024-07-08,RON,0.43499357
2024-07-08,RWF,128.49789837
2024-07-08,SHP,0.07396783
2024-07-08,TWD,3.06850872
2024-07-08,UGX,349.55740114
2024-07-08,UYU,3.80710957
2024-07-08,XAF,57.37987392
2024-07-08,XDR,0.07154240
2024-07-08,XPF,10.43857313
2024-07-09,ALL,8.75508531
2024-07-09,AOA,83.93328310
2024-07-09,AWG,0.16900873
2024-07-09,AZN,0.16083220
2024-07-09,BAM,0.17052342
2024-07-09,BDT,11.11822915
2024-07-09,BOB,0.65493170
2024-07-09,BYN,0.30696742
2024-07-09,BZD,0.18883657
2024-07-09,CAD,0.12875950
2024-07-09,CLP,88.67047990
2024-07-09,COP,386.47935588
2024-07-09,CUP,2.26603878
2024-07-09,DKK,0.65058334
2024-07-09,DOP,5.59564886
2024-07-09,ERN,1.41627424
2024-07-09,EUR,0.08719018
2024-07-09,FJD,0.21217566
2024-07-09,GEL,0.25893092
2024-07-09,GMD,6.14215944
2024-07-09,HRK,0.65691225
2024-07-09,IDR,1535.70181537
2024-07-09,INR,7.88957981
2024-07-09,JPY,15.18124365
2024-07-09,KHR,391.85135135
2024-07-09,KMF,42.89330961
2024-07-09,KZT,45.30680228
2024-07-09,LBP,8450.43628209
2024-07-09,MKD,5.37430000
2024-07-09,MVR,1.46079031
2024-07-09,MWK,165.35089049
2024-07-09,NIO,3.48346122
2024-07-09,NZD,0.15404359
2024-07-09,RUB,8.31847272
2024-07-09,SAR,0.35406856
2024-07-09,SCR,1.34768761
2024-07-09,SHP,0.07366176
2024-07-09,SLE,2.14026904
2024-07-09,SZL,1.71081235
2024-07-09,TRY,3.08845587
2024-07-09,UZS,1192.44820373
2024-07-09,WST,0.25771200
2024-07-09,XAF,57.19107948
2024-07-09,XDR,0.07147146
2024-07-09,ZWL,1.29926348
2024-07-10,ALL,8.72527913
2024-07-10,AOA,83.74808147
2024-07-10,BND,0.12728499
2024-07-10,BOB,0.65127857
2024-07-10,BSD,0.09425635
2024-07-10,CHF,0.08461968
2024-07-10,CZK,2.19717724
2024-07-10,ETB,5.44184290
2024-07-10,FJD,0.21172831
2024-07-10,GBP,0.07369414
2024-07-10,GGP,0.07369528
2024-07-10,IMP,0.07369528
2024-07-10,JMD,14.74221752
2024-07-10,KID,0.13983534
2024-07-10,LRD,18.31232180
2024-07-10,LYD,0.45722807
2024-07-10,MUR,4.40856577
2024-07-10,NAD,1.71066804
2024-07-10,NGN,144.39651793
2024-07-10,NPR,12.58341198
2024-07-10,NZD,0.15391433
2024-07-10,PAB,0.09425635
2024-07-10,RWF,127.00144764
2024-07-10,SLE,2.13674130
2024-07-10,SRD,2.84248940
2024-07-10,SSP,207.74200171
2024-07-10,THB,3.43196035
2024-07-10,TOP,0.22224321
2024-07-10,TZS,251.88295847
2024-07-10,WST,0.25661589
2024-07-10,ZAR,1.71062779
2024-07-10,ZWL,1.29518014
2024-07-11,AED,0.34297860
2024-07-11,AFN,6.66803858
2024-07-11,ALL,8.69653323
2024-07-11,AMD,36.41704432
2024-07-11,ANG,0.16716996
2024-07-11,AUD,0.13841030
2024-07-11,BAM,0.16867442
2024-07-11,BGN,0.16865593
2024-07-11,BHD,0.03511503
2024-07-11,BSD,0.09339104
2024-07-11,BTN,7.79628700
2024-07-11,CHF,0.08395699
2024-07-11,CLP,87.27679798
2024-07-11,CVE,9.50945899
2024-07-11,DKK,0.64331219
2024-07-11,EUR,0.08624183
2024-07-11,GIP,0.07272694
2024-07-11,GYD,19.71907040
2024-07-11,HTG,12.46177106
2024-07-11,HUF,33.92780537
2024-07-11,IMP,0.07272694
2024-07-11,IRR,4004.36925585
2024-07-11,JEP,0.07272694
2024-07-11,KWD,0.02860671
2024-07-11,LAK,2060.37744913
2024-07-11,LRD,18.23248043
2024-07-11,MOP,0.75146292
2024-07-11,MRU,3.74759678
2024-07-11,MVR,1.44756424
2024-07-11,NGN,143.66452918
2024-07-11,PGK,0.36503210
2024-07-11,SDG,42.17690058
2024-07-11,SOS,53.92336449
2024-07-11,SSP,205.37208126
2024-07-11,STN,2.11292564
2024-07-11,SZL,1.69038840
2024-07-11,TRY,3.07311022
2024-07-11,TVD,0.13840762
2024-07-11,USD,0.09338789
2024-07-11,UYU,3.75470149
2024-07-11,UZS,1187.75549214
2024-07-11,ZWL,1.28245963
2024-07-12,AED,0.34262523
2024-07-12,AMD,36.02781438
2024-07-12,AOA,83.30966513
2024-07-12,BOB,0.64434716
2024-07-12,BTN,7.79050852
2024-07-12,BZD,0.18658964
2024-07-12,COP,370.16705292
2024-07-12,CUP,2.23907569
2024-07-12,DKK,0.64078062
2024-07-12,ETB,5.39758354
2024-07-12,FKP,0.07224475
2024-07-12,GHS,1.44694241
2024-07-12,GNF,808.83989586
2024-07-12,INR,7.79054966
2024-07-12,IRR,3950.39920260
2024-07-12,JOD,0.06614603
2024-07-12,JPY,14.87453199
2024-07-12,KHR,386.36486486
2024-07-12,KRW,128.27875269
2024-07-12,KYD,0.07774565
2024-07-12,KZT,44.42546462
2024-07-12,MMK,239.41137203
2024-07-12,MYR,0.43768537
2024-07-12,NIO,3.42793365
2024-07-12,NPR,12.46481363
2024-07-12,PKR,26.00476973
2024-07-12,SAR,0.34985558
2024-07-12,SBD,0.77270410
2024-07-12,SEK,0.97883215
2024-07-12,SOS,53.44112150
2024-07-12,TMT,0.32407562
2024-07-12,USD,0.09329848
2024-07-12,UYU,3.72534970
2024-07-12,UZS,1171.83205598
2024-07-12,WST,0.25433614
2024-07-12,XAF,56.32987952
2024-07-12,YER,23.32814301
2024-07-13,AFN,6.62102373
2024-07-13,ALL,8.63586468
2024-07-13,AWG,0.16690407
2024-07-13,BGN,0.16725351
2024-07-13,BND,0.12498489
2024-07-13,DJF,16.57114970
2024-07-13,DKK,0.63787060
2024-07-13,EGP,4.47445167
2024-07-13,FJD,0.20811079
2024-07-13,FOK,0.63787040
2024-07-13,GHS,1.44370623
2024-07-13,GYD,19.54272044
2024-07-13,HTG,12.35032397
2024-07-13,ILS,0.33688673
2024-07-13,IMP,0.07185662
2024-07-13,INR,7.78367741
2024-07-13,JOD,0.06610893
2024-07-13,KGS,8.02922200
2024-07-13,KMF,42.07460730
2024-07-13,KRW,128.18890649
2024-07-13,MDL,1.65548124
2024-07-13,MOP,0.74979989
2024-07-13,MZN,5.94907817
2024-07-13,OMR,0.03585146
2024-07-13,PAB,0.09324250
2024-07-13,PEN,0.34860821
2024-07-13,PLN,0.36433001
2024-07-13,RON,0.42551509
2024-07-13,RSD,10.01349229
2024-07-13,SAR,0.34965936
2024-07-13,SRD,2.80194042
2024-07-13,SSP,204.60005019
2024-07-13,STN,2.09531596
2024-07-13,TJS,0.99675904
2024-07-13,TTD,0.62965471
2024-07-13,UYU,3.72796443
2024-07-13,XAF,56.09947640
2024-07-13,XPF,10.20564262
2024-07-14,ALL,8.63561860
2024-07-14,AMD,36.18351894
2024-07-14,ARS,85.95633517
2024-07-14,AWG,0.16692361
2024-07-14,AZN,0.15854501
2024-07-14,BBD,0.18650683
2024-07-14,BGN,0.16729642
2024-07-14,BRL,0.50743220
2024-07-14,BTN,7.78428735
2024-07-14,BZD,0.18650683
2024-07-14,CDF,264.73148148
2024-07-14,COP,370.63798280
2024-07-14,DKK,0.63810220
2024-07-14,DZD,12.52896901
2024-07-14,ERN,1.39880122
2024-07-14,GEL,0.25423259
2024-07-14,GGP,0.07185741
2024-07-14,GHS,1.44339329
2024-07-14,GIP,0.07185741
2024-07-14,HRK,0.64450213
2024-07-14,HUF,33.55891791
2024-07-14,JMD,14.63503450
2024-07-14,KES,12.02616205
2024-07-14,LAK,2045.98425965
2024-07-14,LRD,18.17165155
2024-07-14,MAD,0.91552921
2024-07-14,MGA,420.45588235
2024-07-14,MMK,250.33173949
2024-07-14,MNT,320.02567578
2024-07-14,MRU,3.69918489
2024-07-14,MXN,1.64658558
2024-07-14,NOK,1.00000000
2024-07-14,NZD,0.15239302
2024-07-14,OMR,0.03585566
2024-07-14,PKR,26.00358485
2024-07-14,RUB,8.16377125
2024-07-14,SLL,2191.89570223
2024-07-14,SSP,204.60005019
2024-07-14,THB,3.36858917
2024-07-14,TND,0.29141242
2024-07-14,TTD,0.62965471
2024-07-14,TWD,3.02691997
2024-07-14,UGX,344.27750782
2024-07-14,UZS,1175.83313151
2024-07-14,YER,23.34855644
2024-07-14,ZWL,1.28348528
2024-07-15,AUD,0.13749698
2024-07-15,BGN,0.16727262
2024-07-15,BIF,268.60377358
2024-07-15,BMD,0.09315926
2024-07-15,BRL,0.50685957
2024-07-15,COP,367.25760264
2024-07-15,CUP,2.23582233
2024-07-15,DJF,16.55635754
2024-07-15,GGP,0.07187331
2024-07-15,GIP,0.07187331
2024-07-15,HTG,12.31487889
2024-07-15,HUF,33.51466833
2024-07-15,JMD,14.58856477
2024-07-15,JOD,0.06604992
2024-07-15,KWD,0.02845020
2024-07-15,LKR,28.09608850
2024-07-15,LRD,18.13903093
2024-07-15,MKD,5.25490000
2024-07-15,MYR,0.43518608
2024-07-15,NPR,12.44999757
2024-07-15,NZD,0.15255561
2024-07-15,OMR,0.03581946
2024-07-15,PEN,0.34838744
2024-07-15,PHP,5.43625467
2024-07-15,PYG,697.18691794
2024-07-15,RUB,8.16629443
2024-07-15,RWF,123.09235885
2024-07-15,SCR,1.33552677
2024-07-15,SLL,2189.48997619
2024-07-15,SOS,53.21869159
2024-07-15,SRD,2.79328951
2024-07-15,SZL,1.67531845
2024-07-15,THB,3.36624407
2024-07-15,TWD,3.02608482
2024-07-15,UGX,343.21850039
2024-07-15,UZS,1182.74219353
2024-07-15,XCD,0.25153001
2024-07-15,XOF,56.10146413
2024-07-15,ZMW,2.38154171
2024-07-15,ZWL,1.28218881
2024-07-16,ANG,0.16587789
2024-07-16,AWG,0.16587789
2024-07-16,BIF,268.31132075
2024-07-16,BND,0.12448800
2024-07-16,BWP,1.26116977
2024-07-16,BYN,0.30127107
2024-07-16,CNY,0.67375022
2024-07-16,CUP,2.22406105
2024-07-16,DJF,16.46926471
2024-07-16,EGP,4.45091307
2024-07-16,FJD,0.20663176
2024-07-16,FOK,0.63407504
2024-07-16,GHS,1.43856573
2024-07-16,HNL,2.30119183
2024-07-16,HUF,33.29142654
2024-07-16,ILS,0.33523680
2024-07-16,IMP,0.07142285
2024-07-16,IRR,3952.85618079
2024-07-16,JMD,14.56642390
2024-07-16,KES,12.02065625
2024-07-16,KID,0.13693752
2024-07-16,KZT,43.90083231
2024-07-16,LBP,8293.89431443
2024-07-16,NOK,1.00000000
2024-07-16,NPR,12.40693906
2024-07-16,NZD,0.15237053
2024-07-16,PEN,0.34552195
2024-07-16,PHP,5.42735225
2024-07-16,QAR,0.33731593
2024-07-16,SYP,1195.80094162
2024-07-16,SZL,1.68641965
2024-07-16,THB,3.35689225
2024-07-16,TOP,0.21916450
2024-07-16,UZS,1173.54580592
2024-07-16,VND,2358.89416488
2024-07-16,WST,0.25313810
2024-07-16,XCD,0.25020687
2024-07-16,XPF,10.14317124
2024-07-16,YER,23.26710190
2024-07-17,AFN,6.55410426
2024-07-17,ANG,0.16558728
2024-07-17,AOA,82.03229405
2024-07-17,BAM,0.16614987
2024-07-17,BGN,0.16613459
2024-07-17,BMD,0.09250686
2024-07-17,BND,0.12432348
2024-07-17,BOB,0.63947507
2024-07-17,BSD,0.09250686
2024-07-17,CHF,0.08281156
2024-07-17,DJF,16.44041218
2024-07-17,ETB,5.33774334
2024-07-17,FJD,0.20631576
2024-07-17,FKP,0.07138357
2024-07-17,FOK,0.63348578
2024-07-17,GBP,0.07139064
2024-07-17,GEL,0.24928083
2024-07-17,GHS,1.43113003
2024-07-17,GIP,0.07138357
2024-07-17,GNF,800.77963545
2024-07-17,HKD,0.72197620
2024-07-17,HNL,2.28845635
2024-07-17,HUF,33.30347017
2024-07-17,IDR,1491.85540048
2024-07-17,ILS,0.33547176
2024-07-17,IQD,121.21030043
2024-07-17,JMD,14.45784912
2024-07-17,KHR,381.64864865
2024-07-17,KYD,0.07708902
2024-07-17,KZT,43.87663309
2024-07-17,LYD,0.44650677
2024-07-17,MMK,237.66468987
2024-07-17,MOP,0.74352756
2024-07-17,MRU,3.67303941
2024-07-17,MYR,0.43202346
2024-07-17,OMR,0.03556861
2024-07-17,PEN,0.34367830
2024-07-17,PKR,25.73525211
2024-07-17,RON,0.42156761
2024-07-17,RSD,9.93028280
2024-07-17,RUB,8.14418305
2024-07-17,RWF,124.61313204
2024-07-17,SGD,0.12432122
2024-07-17,SOS,52.78878505
2024-07-17,SRD,2.75236332
2024-07-17,SZL,1.67317295
2024-07-17,TND,0.28769459
2024-07-17,ZWL,1.27339333
2024-07-18,AZN,0.15812149
2024-07-18,BGN,0.16660829
2024-07-18,BMD,0.09318119
2024-07-18,BND,0.12487708
2024-07-18,BSD,0.09318119
2024-07-18,COP,369.27636083
2024-07-18,DJF,16.56025506
2024-07-18,DZD,12.48985176
2024-07-18,GGP,0.07160506
2024-07-18,GYD,19.42436687
2024-07-18,ISK,12.71555094
2024-07-18,JMD,14.52933859
2024-07-18,JOD,0.06606547
2024-07-18,KHR,383.50000000
2024-07-18,KYD,0.07765096
2024-07-18,KZT,44.14788399
2024-07-18,LSL,1.69578169
2024-07-18,MDL,1.64345741
2024-07-18,MKD,5.21910000
2024-07-18,MVR,1.43486155
2024-07-18,MXN,1.65288653
2024-07-18,NPR,12.44642395
2024-07-18,PHP,5.42480835
2024-07-18,PKR,25.92767639
2024-07-18,PYG,696.51787403
2024-07-18,RSD,9.96988465
2024-07-18,RWF,125.59809907
2024-07-18,SGD,0.12487727
2024-07-18,SLE,2.18325619
2024-07-18,SOS,53.04485981
2024-07-18,SSP,205.42866831
2024-07-18,SYP,1195.48729486
2024-07-18,TRY,3.08517826
2024-07-18,USD,0.09318449
2024-07-18,VUV,11.07274676
2024-07-18,XAF,55.88866110
2024-07-18,XDR,0.07000402
2024-07-18,XOF,55.88866110
2024-07-18,XPF,10.16729101
2024-07-19,AFN,6.59267424
2024-07-19,BAM,0.16629181
2024-07-19,BIF,268.62264151
2024-07-19,BRL,0.51090189
2024-07-19,BYN,0.30137492
2024-07-19,CAD,0.12703591
2024-07-19,CVE,9.37513294
2024-07-19,CZK,2.14851581
2024-07-19,DOP,5.50116289
2024-07-19,DZD,12.50938240
2024-07-19,ERN,1.39132662
2024-07-19,EUR,0.08502355
2024-07-19,GEL,0.25075833
2024-07-19,GHS,1.44545168
2024-07-19,GYD,19.50273973
2024-07-19,HUF,33.19226262
2024-07-19,KGS,7.94829383
2024-07-19,KMF,41.82889455
2024-07-19,KRW,128.57949963
2024-07-19,LBP,8301.58213787
2024-07-19,LKR,28.28067139
2024-07-19,LRD,18.16512507
2024-07-19,MDL,1.64615276
2024-07-19,NGN,151.15046611
2024-07-19,OMR,0.03566406
2024-07-19,SEK,0.98079939
2024-07-19,SGD,0.12457712
2024-07-19,SYP,1197.48524224
2024-07-19,SZL,1.68912315
2024-07-19,TOP,0.21995272
2024-07-19,UYU,3.73955042
2024-07-19,VES,3.39230060
2024-07-19,YER,23.30995681
2024-07-19,ZMW,2.42303227
2024-07-20,ALL,8.55252664
2024-07-20,ANG,0.16424531
2024-07-20,AUD,0.13726555
2024-07-20,AWG,0.16424531
2024-07-20,BSD,0.09175715
2024-07-20,DOP,5.50701940
2024-07-20,GEL,0.24855038
2024-07-20,GIP,0.07106495
2024-07-20,HKD,0.71691810
2024-07-20,ISK,12.63619571
2024-07-20,KGS,7.88496773
2024-07-20,KRW,127.67886756
2024-07-20,KYD,0.07646426
2024-07-20,MRU,3.70803490
2024-07-20,MUR,4.28193394
2024-07-20,MVR,1.43771377
2024-07-20,MWK,160.76958614
2024-07-20,MYR,0.43100223
2024-07-20,PAB,0.09175715
2024-07-20,QAR,0.33399604
2024-07-20,SAR,0.34408933
2024-07-20,SCR,1.34709062
2024-07-20,SEK,0.97963443
2024-07-20,SHP,0.07106495
2024-07-20,SOS,53.32209738
2024-07-20,UAH,3.81780265
2024-07-20,UGX,339.77649016
2024-07-20,USD,0.09175793
2024-07-20,UZS,1160.79252738
2024-07-20,VES,3.35894608
2024-07-20,VUV,11.06433583
2024-07-20,WST,0.25403148
2024-07-20,XDR,0.06945672
2024-07-20,ZAR,1.67628863
2024-07-21,BHD,0.03451931
2024-07-21,BMD,0.09180666
2024-07-21,BRL,0.51004376
2024-07-21,BZD,0.18361333
2024-07-21,CDF,263.64814815
2024-07-21,CNY,0.66865399
2024-07-21,CVE,9.30111173
2024-07-21,DJF,16.31597229
2024-07-21,DKK,0.62931415
2024-07-21,FJD,0.20668693
2024-07-21,FOK,0.62931419
2024-07-21,GIP,0.07108151
2024-07-21,GNF,794.61515589
2024-07-21,GTQ,0.72286722
2024-07-21,HUF,32.96446482
2024-07-21,IDR,1487.52511648
2024-07-21,IRR,3907.37683239
2024-07-21,JPY,14.44919282
2024-07-21,KGS,7.88594741
2024-07-21,MVR,1.43763972
2024-07-21,MXN,1.65155544
2024-07-21,PAB,0.09180666
2024-07-21,PEN,0.34651707
2024-07-21,RUB,8.08645419
2024-07-21,SLE,2.15107142
2024-07-21,USD,0.09180766
2024-07-21,WST,0.25403804
2024-07-21,XCD,0.24787800
2024-07-21,ZAR,1.67646798
2024-07-21,ZMW,2.37091885
2024-07-22,AED,0.33703042
2024-07-22,AZN,0.15604946
2024-07-22,BDT,10.79172447
2024-07-22,BHD,0.03450604
2024-07-22,COP,370.16363513
2024-07-22,CUP,2.20251330
2024-07-22,DOP,5.42279891
2024-07-22,EUR,0.08431374
2024-07-22,FJD,0.20515979
2024-07-22,GHS,1.41585612
2024-07-22,GNF,797.56380118
2024-07-22,GYD,19.15126626
2024-07-22,HKD,0.71686787
2024-07-22,JMD,14.34647029
2024-07-22,JOD,0.06506591
2024-07-22,JPY,14.45787001
2024-07-22,KYD,0.07647613
